surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Ag111,formaldehyde,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.67587271,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formaldehyde/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/PBE,-114.36694063,-91.56082669,-22.13024123,1000,500,1,2,true
Ag111,formaldehyde,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.69779009,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formaldehyde/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/PBE_D3,-127.34671596,-104.51341428,-22.13551159,1000,500,1,2,true
Ag111,formaldehyde,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.13048838,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formaldehyde/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/r2scan,-785.82703561,-760.82906078,-23.86748645,1000,500,1,2,true
Ag111,formate,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-3.20392680,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formate/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formate/PBE,-118.57952432,-91.56082669,-23.81477083,1000,500,1,1,true
Ag111,formate,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-3.39579107,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formate/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formate/PBE_D3,-131.72976326,-104.51341428,-23.82055791,1000,500,1,1,true
Ag111,formate,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-4.21887567,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formate/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formate/r2scan,-791.27773037,-760.82906078,-26.22979392,1000,500,1,1,true
Ag111,formic_acid,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.77185521,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formic_acid/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/PBE,-122.21247625,-91.56082669,-29.87979435,1000,500,1,2,true
Ag111,formic_acid,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.89855632,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formic_acid/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/PBE_D3,-135.30556598,-104.51341428,-29.89359538,1000,500,1,2,true
Ag111,formic_acid,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.26629362,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_formic_acid/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formic_acid/r2scan,-794.729256,-760.82906078,-32.6339016,1000,500,1,2,true
Ag111,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.82956066,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-168.6446145,-91.56082669,-76.25422715,1000,500,1,1,true
Ag111,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.21178856,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-182.13225851,-104.51341428,-76.40705567,1000,500,1,1,true
Ag111,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.43216909,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-844.15999894,-760.82906078,-81.89876907,1000,500,1,1,true
Ag111,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.75542756,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-155.85069528,-91.56082669,-63.53444103,1000,500,1,1,true
Ag111,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.98518463,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-169.13146205,-104.51341428,-63.63286314,1000,500,1,1,true
Ag111,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.29000638,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-829.27265954,-760.82906078,-67.15359238,1000,500,1,1,true
Ag111,methane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.66337777,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_CH4/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/PBE,-116.25980778,-91.56082669,-24.03560332,1000,500,1,2,true
Ag111,methane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.67467854,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_CH4/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/PBE_D3,-129.22572871,-104.51341428,-24.03763589,1000,500,1,2,true
Ag111,methane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.09451254,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_CH4/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/r2scan,-786.91147649,-760.82906078,-24.98790317,1000,500,1,2,true
Ag111,methanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.75804448,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_methanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE,-122.52744352,-91.56082669,-30.20857235,1000,500,1,2,true
Ag111,methanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.84902785,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_methanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE_D3,-135.58606746,-104.51341428,-30.22362533,1000,500,1,2,true
Ag111,methanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.26376968,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag111_methanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/r2scan,-794.229359,-760.82906078,-32.13652854,1000,500,1,2,true
Ag111,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.67959321,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-149.26832053,-91.56082669,-57.02790063,1000,500,1,1,true
Ag111,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.84625628,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-162.45297589,-104.51341428,-57.09330533,1000,500,1,1,true
Ag111,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.13970961,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-821.58056112,-760.82906078,-59.61179073,1000,500,1,1,true
Ag111,propanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.43874776,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-1.04811788,57.45861832,-58.06798844,1000,500,2,1,true
Ag111,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.11405688,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-226.79566298,-163.29280468,-63.38880142,1000,500,2,1,true
Ag111,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.40818480,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-250.05611406,-186.1658452,-63.48208406,1000,500,2,1,true
Ag111,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.21178553,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-1421.05450665,-1353.85926374,-66.98345738,1000,500,2,1,true
Ag111,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.70042847,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-140.92881364,-91.56082669,-48.66755848,1000,500,1,1,true
Ag111,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.84155042,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-154.06283138,-104.51341428,-48.70786668,1000,500,1,1,true
Ag111,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.16899951,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag111_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-813.06094907,-760.82906078,-51.06288878,1000,500,1,1,true
Au111,CH3,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-1.36465686,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CH3/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/beef_vdw,-17.56342315,0.91882089,-17.11758718,1000,500,1,1,true
Au111,CH3,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.23323139,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CH3/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/PBE,-129.70392423,-110.27805338,-18.19263946,1000,500,1,1,true
Au111,CH3,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.28941242,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CH3/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/PBE_D3,-147.58958122,-128.10601966,-18.19414914,1000,500,1,1,true
Au111,CH3,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.05214848,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CH3/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/r2scan,-1834.91516375,-1814.63214741,-19.23086786,1000,500,1,1,true
Au111,CO,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.02195069,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/beef_vdw,-10.79240473,0.91882089,-11.73317631,1000,500,1,1,true
Au111,CO,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.07125681,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE,-125.12969256,-110.27805338,-14.78038237,1000,500,1,1,true
Au111,CO,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.07447963,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE_D3,-142.96089519,-128.10601966,-14.7803959,1000,500,1,1,true
Au111,CO,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.04578190,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/r2scan,-1831.06644027,-1814.63214741,-16.48007476,1000,500,1,1,true
Au111,CO2,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15738644,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO2/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/beef_vdw,-16.87960861,1.19840265,-17.92062482,1000,500,2,1,true
Au111,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.01219345,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-219.19229985,-196.24429808,-22.96019522,1000,500,2,1,true
Au111,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.10285887,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Au111_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-3251.53439462,-3226.06825461,-25.56899888,1000,500,2,1,true
Au111,DME,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15855780,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Au111_DME/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/DME/beef_vdw,-41.5328662,0.91882089,-42.29312929,1000,500,1,2,true
Au111,DME,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.41687548,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Au111_DME/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/DME/r2scan,-1863.3558612,-1814.63214741,-49.14058927,1000,500,1,2,true
Au111,H2,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.06181766,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/beef_vdw,-6.17937594,0.91882089,-7.03637917,1000,500,1,1,true
Au111,H2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.13416250,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/PBE,-116.91052716,-110.27805338,-6.76663628,1000,500,1,1,true
Au111,H2,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.31018137,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/PBE_D3,-134.56247539,-128.10601966,-6.7666371,1000,500,1,1,true
Au111,H2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.30145392,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/r2scan,-1821.23426937,-1814.63214741,-6.90357588,1000,500,1,1,true
Au111,H2O,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.17024832,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2O/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/beef_vdw,-11.75474424,0.91882089,-12.50331681,1000,500,1,1,true
Au111,H2O,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.07552183,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2O/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE,-124.42030672,-110.27805338,-14.21777517,1000,500,1,1,true
Au111,H2O,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.15524861,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2O/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE_D3,-142.16865883,-128.10601966,-14.21788778,1000,500,1,1,true
Au111,H2O,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.19297560,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2O/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/r2scan,-1829.77159121,-1814.63214741,-15.3324194,1000,500,1,1,true
Au111,H2S,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.26931652,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Au111_H2S/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Au111_n36/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2S/beef_vdw,-8.96467188,0.91882089,-9.61417625,1000,500,1,1,true
