name,surface,molecule,n_metal,n_mol,old_energy,old_functional,new_energy,functional,mode,status,complex_snapshot_id
Rh100_H2O_sevennet_omni,Rh100,H2O,36,3,,,-0.463396,r2scan,relaxed,ok,ed5c79b99ee51bb6e9850962c74dd1986318ee757322d896112ef14013c96193
Rh100_H2S_sevennet_omni,Rh100,H2S,36,3,,,-4.02196392,r2scan,relaxed,ok,94e1aa4ebb29054ec8f64f98c225e9fbcf741a6ddd8cfe297758669c5414981b
Rh100_N2_sevennet_omni,Rh100,N2,36,2,,,-0.7652647,r2scan,relaxed,ok,f0fcea58ba4c347e234fd9244a836bc9b5fb89818db319fce4e19ec1d0aff576
Rh100_NH3_sevennet_omni,Rh100,NH3,36,4,,,-1.05793756,r2scan,relaxed,ok,b34b5940c9bbe19088f5b85bffaf9446448487ed87a78afb6747a22c63468a3e
Rh100_NO_sevennet_omni,Rh100,NO,36,2,,,-3.20024296,pbe_d3,relaxed,ok,2fbd7319e37debc3c20fb9b89c90c3812970ece488b495db7cb427da9ee9ed82
Rh100_SO2_sevennet_omni,Rh100,SO2,36,3,,,-2.60746251,pbe_d3,relaxed,ok,d6cc55b34a5ea5248186a7dc159decc55e058f4527e9196e376e8646d68eee16
Rh100_acetaldehyde_sevennet_omni,Rh100,acetaldehyde,36,7,,,-0.56005455,r2scan,relaxed,ok,2598aff8cc3b938e291bb1298cff91fd41274608482c2d897879c98167378cb8
Rh100_acetic_acid_sevennet_omni,Rh100,acetic_acid,36,8,,,-0.7568887,r2scan,relaxed,ok,2b5ac4106ab319377baf4c4ecb74ab650252693c357e3eac268066899e362914
Rh100_ethane_sevennet_omni,Rh100,ethane,36,8,,,-0.17464537,r2scan,relaxed,ok,128c9b6602e255770cb23eef6b216d85c92eb8ddca0580a5ca44dc8ebabe6e28
Rh100_ethanol_sevennet_omni,Rh100,ethanol,36,9,,,-0.60298379,r2scan,relaxed,ok,f86827b8cc68c36143cdb562e3104c31de6ab1f20af1fe9ed4ecb6c03ff9437e
Rh100_ethene_sevennet_omni,Rh100,ethene,36,6,,,-1.33386415,r2scan,relaxed,ok,fe8e8f3e3cdb2ba841a96019cff037f0f41fd1bc20cf3d46855d8737572ad951
Rh100_ethylene_sevennet_omni,Rh100,ethylene,36,6,,,-1.33386415,r2scan,relaxed,ok,fe8e8f3e3cdb2ba841a96019cff037f0f41fd1bc20cf3d46855d8737572ad951
Rh100_formaldehyde_sevennet_omni,Rh100,formaldehyde,36,4,,,-1.24807647,r2scan,relaxed,ok,058be8a0f4cc95dfcd1da57fdb6185446eebc80e5d62e6d874979cae57069d06
Rh100_formic_acid_sevennet_omni,Rh100,formic_acid,36,5,,,-0.70870955,r2scan,relaxed,ok,4d4acc0844a6ca6e2a7c16e6b3ba16b0b09908f248799882fe66fd7f63e9f492
Rh100_methane_sevennet_omni,Rh100,methane,36,5,,,-0.08567006,r2scan,relaxed,ok,5fc0d54d7aaef9bd2361f426c2f7df270605966ce164e4a176deba0539b0a0b2
Rh100_methanol_sevennet_omni,Rh100,methanol,36,6,,,-0.55228427,r2scan,relaxed,ok,7182ecb06447bab541828763d00ab87f749d6d3462ff5fac1acc9c362cf5dd1e
Rh110_CH3_sevennet_omni,Rh110,CH3,24,4,,,-1.87444021,r2scan,relaxed,ok,97e4f848392f00722346eca2c2fc130b8f6e1d38f2fb72bd6d2244f5f780bdf3
Rh110_CH4_sevennet_omni,Rh110,CH4,24,5,,,-0.11553795,r2scan,relaxed,ok,c7b97e19064a36cccbef6e1aea920ab4a04f6e447c6cddcccadda42cc02475d2
Rh110_CO2_sevennet_omni,Rh110,CO2,24,3,,,-0.13644319,r2scan,relaxed,ok,f890a40d673b8a1d74169e77a806f5a00fe3b934f65536daac67a30fc610356a
Rh110_CO_sevennet_omni,Rh110,CO,24,2,,,-1.86278163,r2scan,relaxed,ok,ec6e944715556a9fabf4b84cadd462ec199ebcdb52dff665c36141ed3a332b64
Rh110_DME_sevennet_omni,Rh110,DME,24,9,,,-0.56005527,r2scan,relaxed,ok,f8a57ce3d4b5928f001014861c7adc8df364f9a8ca557b8db4c3ff799ccbddd2
Rh110_H2O_sevennet_omni,Rh110,H2O,24,3,,,-0.54456627,r2scan,relaxed,ok,1e8e63300679269a1c00690f4a5c64942e6e3184864284eb62b7c491da6de3d6
Rh110_H2S_sevennet_omni,Rh110,H2S,24,3,,,-1.77288029,r2scan,relaxed,ok,219d9d2ed5e67c658f8fe5b06b9dd1bd1266ebba7c64e3c64c128212f0e9df71
Rh110_N2_sevennet_omni,Rh110,N2,24,2,,,-0.72990205,r2scan,relaxed,ok,e7f584ee9aadd2c21855a5283890504afcae5a88e258a050221c0b51503eb9a3
Rh110_NH3_sevennet_omni,Rh110,NH3,24,4,,,-0.95838415,r2scan,relaxed,ok,93ffcb12fb37b8a43ba60c335766df6cc5f715d2e25c8d48b8a8512a2ae42fca
Rh110_NO_sevennet_omni,Rh110,NO,24,2,,,-3.41219507,pbe_d3,relaxed,ok,109fc76656da7f2897d7fbd5a0424af844a27d3e41e18f9088a53d9d3bd83928
Rh110_SO2_sevennet_omni,Rh110,SO2,24,3,,,-2.22938126,r2scan,relaxed,ok,8436b85a8d2f915cc9dbd41b942a2e98b63881aab46f00a0f25030336b732373
Rh110_acetaldehyde_sevennet_omni,Rh110,acetaldehyde,24,7,,,-1.16098667,r2scan,relaxed,ok,bc213d845b2d5839089837b3fd5ad339eccb941c52d80dc6a96bb9224330ea9b
Rh110_acetic_acid_sevennet_omni,Rh110,acetic_acid,24,8,,,-0.81878785,r2scan,relaxed,ok,832500e34adfc94ca82b69b991bf3cb67af32ff7385562d96091f3d63cc3e134
Rh110_ethane_sevennet_omni,Rh110,ethane,24,8,,,-0.13332348,r2scan,relaxed,ok,2aead02edc6f139a5ecd8c3c0be23b47fdb9709a7f8f6c4ed431684b71006706
Rh110_ethanol_sevennet_omni,Rh110,ethanol,24,9,,,-0.67330155,r2scan,relaxed,ok,4cac626c0acfb417de5ff4c93def7415b6e4c5a7fda06456dbc4814d0aaf28b7
Rh110_ethene_sevennet_omni,Rh110,ethene,24,6,,,-1.29350989,r2scan,relaxed,ok,23b21671eb99ebbe1cb501c652c5cbc0cf20bd74a1fecf8c56309733c69ac234
Rh110_ethylene_sevennet_omni,Rh110,ethylene,24,6,,,-1.29350989,r2scan,relaxed,ok,23b21671eb99ebbe1cb501c652c5cbc0cf20bd74a1fecf8c56309733c69ac234
Rh110_formaldehyde_sevennet_omni,Rh110,formaldehyde,24,4,,,-1.7821497,r2scan,relaxed,ok,9fca45bd2b0c2d0dbbcbec150d9232b3a296c51ec6b34d54dd8f0546d9b0670a
Rh110_formic_acid_sevennet_omni,Rh110,formic_acid,24,5,,,-1.20917777,pbe_d3,relaxed,ok,7a2832560a5e55652aa7968c19b236cf400f34a68a1e1415ebe5c47c7e11a029
Rh110_methane_sevennet_omni,Rh110,methane,24,5,,,-0.11553795,r2scan,relaxed,ok,c7b97e19064a36cccbef6e1aea920ab4a04f6e447c6cddcccadda42cc02475d2
Rh110_methanol_sevennet_omni,Rh110,methanol,24,6,,,-0.61035877,r2scan,relaxed,ok,f79f6f6fb365e6c25e0e1c5663357f429a077c147af63b403a6fad8b4ccf1bb9
Rh111_CH3_sevennet_omni,Rh111,CH3,64,4,,,-2.01068019,pbe_d3,relaxed,ok,0edbd5616903f8c0efda60908501a0697b2468cc0b758662e0dd335577f7c33f
Rh111_CH4_sevennet_omni,Rh111,CH4,64,5,,,-0.21559055,pbe_d3,relaxed,ok,e8a5fd89eb7a018d1744335ddea505841786415222562b3707b926a52bb405bb
Rh111_CO2_sevennet_omni,Rh111,CO2,64,3,,,-0.023411,pbe,relaxed,ok,076e0ef0f9583eb246ab45e8d857bcdbef5f3d6954697add29f4c3eddb32747a
Rh111_CO_sevennet_omni,Rh111,CO,64,2,,,-2.24512796,pbe_d3,relaxed,ok,c35061e8c0c4e53813ead04e3545b11e626b9e945e90c9263541ead3252df56e
Rh111_DME_sevennet_omni,Rh111,DME,64,9,,,-0.75356918,pbe_d3,relaxed,ok,8324ed27ea38dbc300a326751cbedce3fc9ac2ec40f84a8de0138530cd6c2305
Rh111_H2O_sevennet_omni,Rh111,H2O,64,3,,,-0.55589578,pbe_d3,relaxed,ok,ef66b1c17c69ab79eb15f8ee50bd0b26f5bb72ba8f7a86e650d20e97591d28ba
Rh111_H2S_sevennet_omni,Rh111,H2S,64,3,,,-1.16631544,pbe_d3,relaxed,ok,027ab5c0cee6f02b96fd8f26f439de82a510c1e51893df98db1d748a71013f96
Rh111_N2_sevennet_omni,Rh111,N2,64,2,,,-0.77718215,pbe_d3,relaxed,ok,5094bc56e27d0b267bd824e62b582edb938ce7ac05d434001c15fd635df2d486
Rh111_NH3_sevennet_omni,Rh111,NH3,64,4,,,-1.19238978,pbe_d3,relaxed,ok,a0429d202bafc506975e861ccfd4fb0c35bb6aa45b9697c5ed52d35bef3042c3
Rh111_NO_sevennet_omni,Rh111,NO,64,2,,,-3.10099138,pbe_d3,relaxed,ok,5ffc33236eeae7dd3e140b873310a490c1af22ec3e0df6017a6e26a452309721
Rh111_SO2_sevennet_omni,Rh111,SO2,64,3,,,-2.00968773,pbe_d3,relaxed,ok,474b53660502164aa0e1963f3371ec6a7eced4cf2704ec97a836c191dec02516
Rh111_acetaldehyde_sevennet_omni,Rh111,acetaldehyde,64,7,,,-0.71268874,pbe_d3,relaxed,ok,b92355da92d2434768b1427a28da5daefbcdc4433dd166edcd25eb1eba36eb73
Rh111_acetic_acid_sevennet_omni,Rh111,acetic_acid,64,8,,,-0.72722382,beef_vdw,relaxed,ok,58e57ba9543f4915ebf29122a6c8160bfd52869162def11b63bc3794c0246859
Rh111_ethane_sevennet_omni,Rh111,ethane,64,8,,,-0.37436431,pbe_d3,relaxed,ok,94c5fa8d517f38cc3d27430c1101ae80cc2318049ef8541030a8c3db87e39c47
Rh111_ethanol_sevennet_omni,Rh111,ethanol,64,9,,,-0.84490766,pbe_d3,relaxed,ok,90a3643d952fb28a32efd222a2577f3932838a04db04900f79c6db2ba9b5e091
Rh111_ethene_sevennet_omni,Rh111,ethene,64,6,,,-1.32682897,pbe_d3,relaxed,ok,ae63730cd98f37730d95550619d978d6af969ef5624100460bffd6ec401ce38b
Rh111_ethylene_sevennet_omni,Rh111,ethylene,64,6,,,-1.32682897,pbe_d3,relaxed,ok,ae63730cd98f37730d95550619d978d6af969ef5624100460bffd6ec401ce38b
Rh111_formaldehyde_sevennet_omni,Rh111,formaldehyde,64,4,,,-0.98453219,pbe_d3,relaxed,ok,8dbf34f435859fbde582ad982c28d10ef709ff40c2bc46bb8f83d8deb4e0e24a
Rh111_formic_acid_sevennet_omni,Rh111,formic_acid,64,5,,,-0.78074602,pbe_d3,relaxed,ok,e77d965f61c1aa3e5da98378624076ee0c549da097701561fa5aa5277469c5ee
