functional,system,surface,molecule,source_dir,E_slab_mol,E_slab,E_mol,E_ads,status,note,convergence,publishable,complex_outcar,slab_outcar,molecule_outcar,E_ads_raw,complex_potentials,complex_composition,slab_potentials,slab_composition,molecule_potentials,molecule_composition
pbe,C2H4_Rh111,Rh111,C2H4,dft_jobs,-472.72388206,-439.14994289,-31.970644,-1.6032951700000169,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H4_Rh111/PBE/OUTCAR,vasp_slab/Rh111/PBE/OUTCAR,vasp_mol/C2H4/PBE/OUTCAR,-1.6032951700000169,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 4, ""Rh"": 64}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 4}"
pbe,C2H5OH_Pt111_top,Pt111,C2H5OH,dft_jobs,,-370.79075302,-46.87586241,,error,Missing or non-finite component energy,complex: missing; slab: converged; molecule: converged,false,dft_jobs/C2H5OH_Pt111_top/PBE/OUTCAR,vasp_slab/Pt111/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,,{},{},"{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,C2H6_Ag100,Ag100,C2H6,dft_jobs,-200.71161601,-90.12407184,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Ag100/PBE/OUTCAR,vasp_slab/Ag100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-70.08792738,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Ag"": 64, ""C"": 2, ""H"": 6}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Ag110,Ag110,C2H6,dft_jobs,-98.25936337,-57.34530434,-40.49961679,-0.41444224000000673,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Ag110/PBE/OUTCAR,vasp_slab/Ag110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.41444224000000673,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Ag"": 24, ""C"": 2, ""H"": 6}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Ag111,Ag111,C2H6,dft_jobs,-203.7994658,-162.0788939,-40.49961679,-1.2209551100000127,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Ag111/PBE/OUTCAR,vasp_slab/Ag111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-1.2209551100000127,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Ag"": 64, ""C"": 2, ""H"": 6}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Au100,Au100,C2H6,dft_jobs,-232.35026109,-108.11108078,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Au100/PBE/OUTCAR,vasp_slab/Au100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-83.73956352000002,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Au"": 64, ""C"": 2, ""H"": 6}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Au110,Au110,C2H6,dft_jobs,-224.75625869,-69.78140854,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Au110/PBE/OUTCAR,vasp_slab/Au110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-114.47523336,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Au"": 64, ""C"": 2, ""H"": 6}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Au111,Au111,C2H6,dft_jobs,-150.79175248,-196.23589709,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 36 Au, reference has 64",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Au111/PBE/OUTCAR,vasp_slab/Au111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,85.9437614,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""Au"": 36, ""C"": 2, ""H"": 6}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Cu100,Cu100,C2H6,dft_jobs,-260.28042256,-219.76682164,-40.49961679,-0.013984129999990103,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Cu100/PBE/OUTCAR,vasp_slab/Cu100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.013984129999990103,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""Cu"": 64, ""H"": 6}","{""Cu"": ""PAW_PBE Cu 22Jun2005""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Cu110,Cu110,C2H6,dft_jobs,-119.77277123,-79.75003338,-40.49961679,0.47687893999999886,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Cu110/PBE/OUTCAR,vasp_slab/Cu110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,0.47687893999999886,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""Cu"": 24, ""H"": 6}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Cu111,Cu111,C2H6,dft_jobs,-264.60444187,-225.69788512,-40.49961679,1.5930600399999761,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Cu111/PBE/OUTCAR,vasp_slab/Cu111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,1.5930600399999761,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""Cu"": 64, ""H"": 6}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Ir100,Ir100,C2H6,dft_jobs,-334.90333223,-294.40101414,-40.49961679,-0.0027013000000195575,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Ir100/PBE/OUTCAR,vasp_slab/Ir100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.0027013000000195575,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 2, ""H"": 6, ""Ir"": 36}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Ir110,Ir110,C2H6,dft_jobs,-226.37183085,-185.79278571,-40.49961679,-0.0794283500000077,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Ir110/PBE/OUTCAR,vasp_slab/Ir110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.0794283500000077,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 2, ""H"": 6, ""Ir"": 24}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Ir111,Ir111,C2H6,dft_jobs,-578.8162701,-538.3119429,-40.49961679,-0.004710410000036802,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Ir111/PBE/OUTCAR,vasp_slab/Ir111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.004710410000036802,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""C"": 2, ""H"": 6, ""Ir"": 64}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Pd100,Pd100,C2H6,dft_jobs,-352.25532969,-175.30179252,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pd100/PBE/OUTCAR,vasp_slab/Pd100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-136.45392038,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Pd110,Pd110,C2H6,dft_jobs,-339.75800758,-110.83417945,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pd110/PBE/OUTCAR,vasp_slab/Pd110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-188.42421134000003,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Pd111,Pd111,C2H6,dft_jobs,-356.88643908,-315.98876394,-40.49961679,-0.39805834999999234,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Pd111/PBE/OUTCAR,vasp_slab/Pd111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.39805834999999234,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Pt100,Pt100,C2H6,dft_jobs,-403.64532931,-203.0271286,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pt100/PBE/OUTCAR,vasp_slab/Pt100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-160.11858392000002,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Pt110,Pt110,C2H6,dft_jobs,-389.84132884,-128.30096322,-40.49961679,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pt110/PBE/OUTCAR,vasp_slab/Pt110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-221.04074882999998,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Rh100,Rh100,C2H6,dft_jobs,-283.14920643,-242.27634007,-40.49961679,-0.3732495699999916,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Rh100/PBE/OUTCAR,vasp_slab/Rh100/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.3732495699999916,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 36}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Rh110,Rh110,C2H6,dft_jobs,-193.83985312,-153.0579593,-40.49961679,-0.28227702999999593,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Rh110/PBE/OUTCAR,vasp_slab/Rh110/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.28227702999999593,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 24}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,C2H6_Rh111,Rh111,C2H6,dft_jobs,-480.35170229,-439.14994289,-40.49961679,-0.702142610000017,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Rh111/PBE/OUTCAR,vasp_slab/Rh111/PBE/OUTCAR,vasp_mol/C2H6/PBE/OUTCAR,-0.702142610000017,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 64}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
pbe,CH3CH2OH_Ag100,Ag100,CH3CH2OH,dft_jobs,-207.21851899,-90.12407184,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Ag100/PBE/OUTCAR,vasp_slab/Ag100/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-70.21858474000001,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Ag110,Ag110,CH3CH2OH,dft_jobs,-199.95685537,-57.34530434,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Ag110/PBE/OUTCAR,vasp_slab/Ag110/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-95.73568861999999,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Ag111,Ag111,CH3CH2OH,dft_jobs,-210.27166512,-162.0788939,-46.87586241,-1.316908809999994,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Ag111/PBE/OUTCAR,vasp_slab/Ag111/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-1.316908809999994,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Au100,Au100,CH3CH2OH,dft_jobs,-238.8220547,-108.11108078,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 36",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au100/PBE/OUTCAR,vasp_slab/Au100/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-83.83511151000002,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Au110,Au110,CH3CH2OH,dft_jobs,-231.32789408,-69.78140854,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au110/PBE/OUTCAR,vasp_slab/Au110/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-114.67062313,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Au111,Au111,CH3CH2OH,dft_jobs,-157.21583872,-196.23589709,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 36 Au, reference has 64",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au111/PBE/OUTCAR,vasp_slab/Au111/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,85.89592078000001,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 36, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Cu100,Cu100,CH3CH2OH,dft_jobs,-266.87995185,-219.76682164,-46.87586241,-0.23726780000000502,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Cu100/PBE/OUTCAR,vasp_slab/Cu100/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-0.23726780000000502,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu 22Jun2005""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Cu110,Cu110,CH3CH2OH,dft_jobs,-256.84761617,-79.75003338,-46.87586241,,slab_mismatch,"slab size mismatch: complex has 64 Cu, reference has 24",complex: converged; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Cu110/PBE/OUTCAR,vasp_slab/Cu110/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-130.22172038,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Cu111,Cu111,CH3CH2OH,dft_jobs,-271.08108247,-225.69788512,-46.87586241,1.492665059999986,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Cu111/PBE/OUTCAR,vasp_slab/Cu111/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,1.492665059999986,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Ir100,Ir100,CH3CH2OH,dft_jobs,-341.81019805,-294.40101414,-46.87586241,-0.5333215000000209,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Ir100/PBE/OUTCAR,vasp_slab/Ir100/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-0.5333215000000209,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""Ir"": 36, ""O"": 1}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
pbe,CH3CH2OH_Ir110,Ir110,CH3CH2OH,dft_jobs,-233.36916289,-185.79278571,-46.87586241,-0.7005147700000052,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Ir110/PBE/OUTCAR,vasp_slab/Ir110/PBE/OUTCAR,vasp_mol/CH3CH2OH/PBE/OUTCAR,-0.7005147700000052,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""Ir"": 24, ""O"": 1}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
