surface,molecule,functional,E_ads_ML,E_ads_relaxed,E_ads_SPE,relaxed_status,SPE_status,completion_job_directory,relaxed_energy_review,SPE_energy_review,dft_contact_available,required_CONTCAR
Pd111,CO2,pbe,-0.45,-0.035,0.003,available,available,,False,False,True,
Pd111,CO2,pbe_d3,-0.45,,,potential_mismatch,reference_unavailable,,False,False,True,
Pd111,CO2,r2scan,-0.45,,0.047,refs unverified,available,,False,False,True,
Pd111,CO2,beef_vdw,-0.45,-0.272,-0.22,available,available,,False,False,True,
Pd111,DME,pbe,-0.49,-0.156,-0.119,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,DME,pbe_d3,-0.49,-0.666,-0.561,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Pd111,DME,r2scan,-0.49,,,refs unverified,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,DME,beef_vdw,-0.49,-0.568,-0.459,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,H2O,pbe,-0.7,-0.232,-0.216,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,H2O,pbe_d3,-0.7,-0.449,-0.356,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,H2O,r2scan,-0.7,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,H2O,beef_vdw,-0.7,-0.347,-0.249,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,H2S,pbe,-1.01,-0.6,-0.582,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,H2S,pbe_d3,-1.01,-1.027,-0.922,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,H2S,r2scan,-1.01,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,H2S,beef_vdw,-1.01,,-0.543,slab_mismatch,available,,False,False,True,
Pd111,N2,pbe,-0.38,-0.179,-0.162,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,N2,pbe_d3,-0.38,-0.432,-0.347,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,N2,r2scan,-0.38,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,N2,beef_vdw,-0.38,,-0.134,slab_mismatch,available,,False,False,True,
Pd111,NH3,pbe,-1.33,-0.696,-0.686,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,NH3,pbe_d3,-1.33,-0.979,-0.893,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,NH3,r2scan,-1.33,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,NH3,beef_vdw,-1.33,-0.775,-0.673,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,NO,pbe,-2.41,-2.582,-2.574,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,NO,pbe_d3,-2.41,-2.817,-2.736,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,NO,r2scan,-2.41,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,NO,beef_vdw,-2.41,-9.108,-9.047,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,True,True,True,
Pd111,SO2,pbe,-1.35,-1.049,-1.024,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,SO2,pbe_d3,-1.35,-1.627,-1.501,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,SO2,r2scan,-1.35,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,SO2,beef_vdw,-1.35,-1.213,-1.093,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,acetaldehyde,pbe,-0.64,-0.163,-0.112,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,acetaldehyde,pbe_d3,-0.64,-0.581,-0.468,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,acetaldehyde,r2scan,-0.64,,,potential mismatch,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,acetaldehyde,beef_vdw,-0.64,-0.469,-0.32,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,acetic_acid,pbe,-0.7,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,acetic_acid,pbe_d3,-0.7,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,acetic_acid,r2scan,-0.7,,,refs unverified,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,acetic_acid,beef_vdw,-0.7,-0.584,-0.506,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,ethane,pbe,-0.46,-0.046,0.03,available,available,,False,False,True,
Pd111,ethane,pbe_d3,-0.46,-0.413,-0.18,available,available,,False,False,True,
Pd111,ethane,r2scan,-0.46,,-0.015,refs unverified,available,,False,False,True,
Pd111,ethane,beef_vdw,-0.46,-0.343,-0.215,available,available,,False,False,True,
Pd111,ethanol,pbe,-0.67,-0.291,-0.26,available,available,,False,False,True,
Pd111,ethanol,pbe_d3,-0.67,-0.763,-0.552,available,available,,False,False,True,
Pd111,ethanol,r2scan,-0.67,-0.539,-0.386,available,available,,False,False,True,
Pd111,ethanol,beef_vdw,-0.67,-0.622,-0.521,available,available,,False,False,True,
Pd111,ethene,pbe,-1.27,-0.684,-0.656,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,ethene,pbe_d3,-1.27,-1.104,-1.016,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,ethene,r2scan,-1.27,,,refs unverified,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,ethene,beef_vdw,-1.27,-0.821,-0.707,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,formaldehyde,pbe,-0.5,-0.157,-0.116,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,formaldehyde,pbe_d3,-0.5,-0.452,-0.33,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,formaldehyde,r2scan,-0.5,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,formaldehyde,beef_vdw,-0.5,-0.371,-0.237,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,formic_acid,pbe,-0.7,-0.326,-0.309,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,formic_acid,pbe_d3,-0.7,-0.705,-0.605,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,formic_acid,r2scan,-0.7,,,slab_mismatch,reference_unavailable,,False,False,True,
Pd111,formic_acid,beef_vdw,-0.7,-0.535,-0.442,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,glycerol,pbe,-1.01,,0.268,refs unverified,available,,False,False,True,
Pd111,glycerol,pbe_d3,-1.01,,-0.286,refs unverified,available,,False,False,True,
Pd111,glycerol,r2scan,-1.01,,0.092,refs unverified,available,,False,False,True,
Pd111,glycerol,beef_vdw,-1.01,,,no matching Perlmutter calculation,refs unverified,,False,False,True,
Pd111,isopropanol,pbe,-0.77,,0.218,refs unverified,available,,False,False,True,
Pd111,isopropanol,pbe_d3,-0.77,,-0.081,refs unverified,available,,False,False,True,
Pd111,isopropanol,r2scan,-0.77,,0.144,refs unverified,available,,False,False,True,
Pd111,isopropanol,beef_vdw,-0.77,,-0.191,no matching Perlmutter calculation,available,,False,False,True,
Pd111,methane,pbe,-0.58,-0.02,0.072,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,methane,pbe_d3,-0.58,-0.233,-0.118,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,methane,r2scan,-0.58,,,potential mismatch,recovery completed,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,methane,beef_vdw,-0.58,-0.224,-0.079,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,methanol,pbe,-0.62,-0.229,-0.19,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_ffc3f47166/pbe,False,False,True,
Pd111,methanol,pbe_d3,-0.62,-0.592,-0.497,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_0333765c8d/pbe_d3,False,False,True,
Pd111,methanol,r2scan,-0.62,,,potential mismatch,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_5174c1fcdf/r2scan,False,False,True,
Pd111,methanol,beef_vdw,-0.62,-0.488,-0.362,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pd111_f1f527eac1/beef_vdw,False,False,True,
Pd111,propane,pbe,-0.49,,0.314,refs unverified,available,,False,False,True,
Pd111,propane,pbe_d3,-0.49,,0.043,refs unverified,available,,False,False,True,
Pd111,propane,r2scan,-0.49,,0.218,refs unverified,available,,False,False,True,
Pd111,propane,beef_vdw,-0.49,,-0.105,no matching Perlmutter calculation,available,,False,False,True,
Pd111,propanol,pbe,-0.76,,0.199,refs unverified,available,,False,False,True,
Pd111,propanol,pbe_d3,-0.76,,-0.185,refs unverified,available,,False,False,True,
Pd111,propanol,r2scan,-0.76,,0.054,refs unverified,available,,False,False,True,
Pd111,propanol,beef_vdw,-0.76,,-0.222,no matching Perlmutter calculation,available,,False,False,True,
Pd111,propene,pbe,-1.18,,-0.454,refs unverified,available,,False,False,True,
Pd111,propene,pbe_d3,-1.18,,-0.722,refs unverified,available,,False,False,True,
Pd111,propene,r2scan,-1.18,,-0.632,refs unverified,available,,False,False,True,
Pd111,propene,beef_vdw,-1.18,,-0.725,no matching Perlmutter calculation,available,,False,False,True,
Pt100,CH3,pbe,-2.77,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CH3,pbe_d3,-2.77,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CH3,r2scan,-2.77,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CH3,beef_vdw,-2.77,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,CO,pbe,-2.59,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CO,pbe_d3,-2.59,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CO,r2scan,-2.59,,,refs unverified,potential mismatch,,False,False,True,
Pt100,CO,beef_vdw,-2.59,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,CO2,pbe,-0.51,-0.011,0.008,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_a49f22e12a/pbe,False,False,True,
Pt100,CO2,pbe_d3,-0.51,,,slab_mismatch,reference_unavailable,,False,False,True,
Pt100,CO2,r2scan,-0.51,,-0.014,refs unverified,available,,False,False,True,
Pt100,CO2,beef_vdw,-0.51,-0.262,-0.115,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_529df1e123/beef_vdw,False,False,True,
Pt100,DME,pbe,-0.52,,,potential_mismatch,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,False,False,True,
Pt100,DME,pbe_d3,-0.52,,,potential_mismatch,potential mismatch,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Pt100,DME,r2scan,-0.52,,,refs unverified,potential mismatch,,False,False,True,
Pt100,DME,beef_vdw,-0.52,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,H2O,pbe,-0.73,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2O,pbe_d3,-0.73,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2O,r2scan,-0.73,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2O,beef_vdw,-0.73,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,H2S,pbe,-1.21,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2S,pbe_d3,-1.21,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2S,r2scan,-1.21,,,refs unverified,potential mismatch,,False,False,True,
Pt100,H2S,beef_vdw,-1.21,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,N2,pbe,-0.53,,,refs unverified,potential mismatch,,False,False,True,
Pt100,N2,pbe_d3,-0.53,,,refs unverified,potential mismatch,,False,False,True,
Pt100,N2,r2scan,-0.53,,,refs unverified,potential mismatch,,False,False,True,
Pt100,N2,beef_vdw,-0.53,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,NH3,pbe,-1.51,,,refs unverified,potential mismatch,,False,False,True,
Pt100,NH3,pbe_d3,-1.51,,,refs unverified,potential mismatch,,False,False,True,
Pt100,NH3,r2scan,-1.51,,,refs unverified,potential mismatch,,False,False,True,
Pt100,NH3,beef_vdw,-1.51,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,NO,pbe,-2.56,,,refs unverified,potential mismatch,,False,False,True,
Pt100,NO,pbe_d3,-2.56,,,refs unverified,potential mismatch,,False,False,True,
Pt100,NO,r2scan,-2.56,,,potential_mismatch,reference_unavailable,,False,False,True,
Pt100,NO,beef_vdw,-2.56,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,SO2,pbe,-1.6,,,refs unverified,potential mismatch,,False,False,True,
Pt100,SO2,pbe_d3,-1.6,,,refs unverified,potential mismatch,,False,False,True,
Pt100,SO2,r2scan,-1.6,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,SO2,beef_vdw,-1.6,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,acetaldehyde,pbe,-0.66,,,refs unverified,potential mismatch,,False,False,True,
Pt100,acetaldehyde,pbe_d3,-0.66,,,refs unverified,potential mismatch,,False,False,True,
Pt100,acetaldehyde,r2scan,-0.66,,,refs unverified,potential mismatch,,False,False,True,
Pt100,acetaldehyde,beef_vdw,-0.66,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,acetic_acid,pbe,-0.8,,,potential_mismatch,reference_unavailable,,False,False,True,
Pt100,acetic_acid,pbe_d3,-0.8,,,potential_mismatch,reference_unavailable,,False,False,True,
Pt100,acetic_acid,r2scan,-0.8,,,refs unverified,potential mismatch,,False,False,True,
Pt100,acetic_acid,beef_vdw,-0.8,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,ethane,pbe,-0.48,-0.009,0.073,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_a49f22e12a/pbe,False,False,True,
Pt100,ethane,pbe_d3,-0.48,-0.446,-0.283,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_3c53559c7d/pbe_d3,False,False,True,
Pt100,ethane,r2scan,-0.48,,-0.036,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_d508ddc3d6/r2scan,False,False,True,
Pt100,ethane,beef_vdw,-0.48,-0.312,-0.098,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_529df1e123/beef_vdw,False,False,True,
Pt100,ethanol,pbe,-0.71,-0.363,-0.318,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_a49f22e12a/pbe,False,False,True,
Pt100,ethanol,pbe_d3,-0.71,-0.893,-0.772,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_3c53559c7d/pbe_d3,False,False,True,
Pt100,ethanol,r2scan,-0.71,,-0.513,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_d508ddc3d6/r2scan,False,False,True,
Pt100,ethanol,beef_vdw,-0.71,-0.671,-0.464,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Pt100_529df1e123/beef_vdw,False,False,True,
Pt100,ethene,pbe,-1.61,,,refs unverified,potential mismatch,,False,False,True,
Pt100,ethene,pbe_d3,-1.61,,,refs unverified,potential mismatch,,False,False,True,
Pt100,ethene,r2scan,-1.61,,,refs unverified,potential mismatch,,False,False,True,
Pt100,ethene,beef_vdw,-1.61,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,formaldehyde,pbe,-1.17,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formaldehyde,pbe_d3,-1.17,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formaldehyde,r2scan,-1.17,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formaldehyde,beef_vdw,-1.17,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,formic_acid,pbe,-0.82,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formic_acid,pbe_d3,-0.82,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formic_acid,r2scan,-0.82,,,refs unverified,potential mismatch,,False,False,True,
Pt100,formic_acid,beef_vdw,-0.82,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,glycerol,pbe,-1.05,,0.376,refs unverified,available,,False,False,True,
Pt100,glycerol,pbe_d3,-1.05,,-0.384,refs unverified,available,,False,False,True,
Pt100,glycerol,r2scan,-1.05,,,refs unverified,refs unverified,,False,False,True,
Pt100,glycerol,beef_vdw,-1.05,,,no matching Perlmutter calculation,refs unverified,,False,False,True,
Pt100,isopropanol,pbe,-0.79,,0.398,refs unverified,available,,False,False,True,
Pt100,isopropanol,pbe_d3,-0.79,,-0.082,refs unverified,available,,False,False,True,
Pt100,isopropanol,r2scan,-0.79,,0.29,refs unverified,available,,False,False,True,
Pt100,isopropanol,beef_vdw,-0.79,,0.039,no matching Perlmutter calculation,available,,False,False,True,
Pt100,methane,pbe,-0.62,,,refs unverified,potential mismatch,,False,False,True,
Pt100,methane,pbe_d3,-0.62,,,refs unverified,potential mismatch,,False,False,True,
Pt100,methane,r2scan,-0.62,,,refs unverified,potential mismatch,,False,False,True,
Pt100,methane,beef_vdw,-0.62,,,potential_mismatch,potential mismatch,,False,False,True,
Pt100,methanol,pbe,-0.66,,,refs unverified,potential mismatch,,False,False,True,
Pt100,methanol,pbe_d3,-0.66,,,refs unverified,potential mismatch,,False,False,True,
Pt100,methanol,r2scan,-0.66,,,refs unverified,potential mismatch,,False,False,True,
