surface,molecule,method,status,source_path,atom,label,element,metal_atom,metal_label,distance_A,contact_candidate
Au111,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE/CONTCAR,66,C3,C,58,Au59,3.730208,False
Au111,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE/CONTCAR,65,O2,O,58,Au59,3.894913,False
Au111,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE/CONTCAR,64,O1,O,58,Au59,3.931593,False
Au111,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE_D3/CONTCAR,66,C3,C,58,Au59,3.518425,False
Au111,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE_D3/CONTCAR,65,O2,O,58,Au59,3.656723,False
Au111,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/PBE_D3/CONTCAR,64,O1,O,58,Au59,3.762623,False
Au111,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/r2scan/CONTCAR,66,C3,C,58,Au59,3.751287,False
Au111,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/r2scan/CONTCAR,65,O2,O,58,Au59,3.869879,False
Au111,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/r2scan/CONTCAR,64,O1,O,58,Au59,3.888361,False
Au111,CO2,beef_vdw,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/beef_vdw/CONTCAR,66,C3,C,58,Au59,3.54595,False
Au111,CO2,beef_vdw,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/beef_vdw/CONTCAR,65,O2,O,58,Au59,3.716999,False
Au111,CO2,beef_vdw,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Au111/beef_vdw/CONTCAR,64,O1,O,58,Au59,3.757061,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,40,H5,H,28,Au29,2.640322,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,42,H7,H,31,Au32,2.668093,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,39,H4,H,30,Au31,2.696006,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,44,H9,H,30,Au31,2.823678,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,36,C1,C,28,Au29,3.302633,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,38,C3,C,31,Au32,3.352214,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,41,H6,H,28,Au29,3.972087,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,43,H8,H,31,Au32,4.1097,False
Au111,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_DME_5m.cif,37,O2,O,30,Au31,4.125462,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,38,O3,O,34,Au35,3.499811,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,40,H5,H,27,Au28,3.634405,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,43,H8,H,32,Au33,3.834886,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,36,C1,C,34,Au35,4.389551,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,37,C2,C,34,Au35,4.496503,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,41,H6,H,33,Au34,4.911713,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,44,H9,H,31,Au32,4.924589,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,39,H4,H,34,Au35,5.194897,False
Au111,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE/CONTCAR,42,H7,H,34,Au35,5.31358,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,38,O3,O,34,Au35,2.71717,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,40,H5,H,27,Au28,2.829472,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,43,H8,H,32,Au33,2.999354,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,36,C1,C,34,Au35,3.630577,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,37,C2,C,34,Au35,3.736998,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,41,H6,H,33,Au34,3.987398,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,44,H9,H,31,Au32,4.229625,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,39,H4,H,34,Au35,4.472322,False
Au111,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/PBE_D3/CONTCAR,42,H7,H,34,Au35,4.491378,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,38,O3,O,34,Au35,3.504014,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,40,H5,H,27,Au28,3.653263,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,43,H8,H,32,Au33,3.855088,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,36,C1,C,34,Au35,4.40502,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,37,C2,C,34,Au35,4.520816,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,41,H6,H,33,Au34,4.921836,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,44,H9,H,31,Au32,4.926399,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,39,H4,H,34,Au35,5.190389,False
Au111,DME,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/r2scan/CONTCAR,42,H7,H,34,Au35,5.315088,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,38,O3,O,34,Au35,3.4128,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,40,H5,H,27,Au28,3.523101,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,43,H8,H,32,Au33,3.722936,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,36,C1,C,34,Au35,4.305078,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,37,C2,C,34,Au35,4.413476,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,41,H6,H,33,Au34,4.797275,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,44,H9,H,31,Au32,4.799437,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,39,H4,H,34,Au35,5.098569,False
Au111,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Au111/beef_vdw/CONTCAR,42,H7,H,34,Au35,5.222523,False
Au111,H2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2_sevennet_omni.cif,36,H1,H,34,Au35,2.811645,False
Au111,H2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2_sevennet_omni.cif,37,H2,H,34,Au35,3.546588,False
Au111,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2O_sevennet_omni.cif,38,H3,H,28,Au29,2.893085,False
Au111,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2O_sevennet_omni.cif,37,H2,H,30,Au31,3.044427,False
Au111,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2O_sevennet_omni.cif,36,O1,O,27,Au28,3.699736,False
Au111,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE/CONTCAR,38,H3,H,28,Au29,3.00915,False
Au111,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE/CONTCAR,37,H2,H,30,Au31,3.154855,False
Au111,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE/CONTCAR,36,O1,O,27,Au28,3.787961,False
Au111,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE_D3/CONTCAR,38,H3,H,28,Au29,2.855247,False
Au111,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE_D3/CONTCAR,36,O1,O,27,Au28,2.89891,False
Au111,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/PBE_D3/CONTCAR,37,H2,H,30,Au31,2.940147,False
Au111,H2O,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/r2scan/CONTCAR,38,H3,H,28,Au29,3.064167,False
Au111,H2O,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/r2scan/CONTCAR,37,H2,H,30,Au31,3.199546,False
Au111,H2O,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/r2scan/CONTCAR,36,O1,O,27,Au28,3.830123,False
Au111,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/beef_vdw/CONTCAR,38,H3,H,28,Au29,2.90135,False
Au111,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/beef_vdw/CONTCAR,37,H2,H,30,Au31,3.052176,False
Au111,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Au111/beef_vdw/CONTCAR,36,O1,O,27,Au28,3.693483,False
Au111,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2S_sevennet_omni.cif,38,H3,H,32,Au33,2.812035,False
Au111,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2S_sevennet_omni.cif,37,H2,H,30,Au31,2.903123,False
Au111,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_H2S_sevennet_omni.cif,36,S1,S,27,Au28,3.64126,False
Au111,H2S,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE/CONTCAR,36,S1,S,27,Au28,2.924448,True
Au111,H2S,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE/CONTCAR,38,H3,H,32,Au33,3.12027,False
Au111,H2S,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE/CONTCAR,37,H2,H,30,Au31,3.190888,False
Au111,H2S,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE_D3/CONTCAR,36,S1,S,27,Au28,2.723583,True
Au111,H2S,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE_D3/CONTCAR,38,H3,H,32,Au33,2.904828,False
Au111,H2S,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/PBE_D3/CONTCAR,37,H2,H,30,Au31,2.969238,False
Au111,H2S,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/r2scan/CONTCAR,38,H3,H,32,Au33,3.031279,False
Au111,H2S,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/r2scan/CONTCAR,37,H2,H,30,Au31,3.108841,False
Au111,H2S,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/r2scan/CONTCAR,36,S1,S,27,Au28,3.685999,False
Au111,H2S,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/beef_vdw/CONTCAR,38,H3,H,32,Au33,3.090163,False
Au111,H2S,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/beef_vdw/CONTCAR,37,H2,H,30,Au31,3.145084,False
Au111,H2S,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Au111/beef_vdw/CONTCAR,36,S1,S,27,Au28,3.175676,False
Au111,N2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_N2_sevennet_omni.cif,36,N1,N,35,Au36,4.21548,False
Au111,N2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_N2_sevennet_omni.cif,37,N2,N,35,Au36,4.22202,False
Au111,N2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/PBE/CONTCAR,36,N1,N,35,Au36,4.344358,False
Au111,N2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/PBE/CONTCAR,37,N2,N,35,Au36,4.350835,False
Au111,N2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/PBE_D3/CONTCAR,36,N1,N,35,Au36,4.378785,False
Au111,N2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/PBE_D3/CONTCAR,37,N2,N,35,Au36,4.382406,False
Au111,N2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/r2scan/CONTCAR,36,N1,N,35,Au36,4.346387,False
Au111,N2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/r2scan/CONTCAR,37,N2,N,35,Au36,4.351959,False
Au111,N2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/beef_vdw/CONTCAR,36,N1,N,35,Au36,4.201226,False
Au111,N2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/N2_Au111/beef_vdw/CONTCAR,37,N2,N,35,Au36,4.208015,False
Au111,NH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NH3_sevennet_omni.cif,37,H2,H,34,Au35,3.179284,False
Au111,NH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NH3_sevennet_omni.cif,39,H4,H,28,Au29,3.238598,False
Au111,NH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NH3_sevennet_omni.cif,38,H3,H,28,Au29,3.24212,False
Au111,NH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NH3_sevennet_omni.cif,36,N1,N,34,Au35,3.643065,False
Au111,NH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE/CONTCAR,37,H2,H,34,Au35,3.284312,False
Au111,NH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE/CONTCAR,38,H3,H,28,Au29,3.347338,False
Au111,NH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE/CONTCAR,39,H4,H,28,Au29,3.347851,False
Au111,NH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE/CONTCAR,36,N1,N,34,Au35,3.740673,False
Au111,NH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE_D3/CONTCAR,37,H2,H,34,Au35,3.060182,False
Au111,NH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE_D3/CONTCAR,38,H3,H,28,Au29,3.132388,False
Au111,NH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE_D3/CONTCAR,39,H4,H,34,Au35,3.143265,False
Au111,NH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/PBE_D3/CONTCAR,36,N1,N,34,Au35,3.519497,False
Au111,NH3,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/r2scan/CONTCAR,37,H2,H,34,Au35,3.28202,False
Au111,NH3,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/r2scan/CONTCAR,39,H4,H,28,Au29,3.342777,False
Au111,NH3,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/r2scan/CONTCAR,38,H3,H,28,Au29,3.344193,False
Au111,NH3,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/r2scan/CONTCAR,36,N1,N,34,Au35,3.738313,False
Au111,NH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/beef_vdw/CONTCAR,37,H2,H,34,Au35,3.224014,False
Au111,NH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/beef_vdw/CONTCAR,38,H3,H,28,Au29,3.28639,False
Au111,NH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/beef_vdw/CONTCAR,39,H4,H,28,Au29,3.287869,False
Au111,NH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NH3_Au111/beef_vdw/CONTCAR,36,N1,N,34,Au35,3.681737,False
Au111,NO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NO_sevennet_omni.cif,36,N1,N,34,Au35,2.212146,True
Au111,NO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_NO_sevennet_omni.cif,37,O2,O,34,Au35,2.946786,False
Au111,NO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/PBE/CONTCAR,36,N1,N,34,Au35,2.26165,True
Au111,NO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/PBE/CONTCAR,37,O2,O,34,Au35,3.053551,False
Au111,NO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/PBE_D3/CONTCAR,36,N1,N,34,Au35,2.238807,True
Au111,NO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/PBE_D3/CONTCAR,37,O2,O,34,Au35,3.033954,False
Au111,NO,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/r2scan/CONTCAR,36,N1,N,34,Au35,2.293725,True
Au111,NO,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/r2scan/CONTCAR,37,O2,O,34,Au35,3.105057,False
Au111,NO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/beef_vdw/CONTCAR,36,N1,N,34,Au35,2.38758,True
Au111,NO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/NO_Au111/beef_vdw/CONTCAR,37,O2,O,34,Au35,3.144111,False
Au111,O2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_O2_sevennet_omni.cif,37,O2,O,28,Au29,4.261479,False
Au111,O2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_O2_sevennet_omni.cif,36,O1,O,28,Au29,4.300208,False
Au111,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_SO2_sevennet_omni.cif,36,S1,S,30,Au31,3.476353,False
Au111,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_SO2_sevennet_omni.cif,38,O3,O,32,Au33,3.825229,False
Au111,SO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_SO2_sevennet_omni.cif,37,O2,O,28,Au29,3.858738,False
Au111,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE/CONTCAR,36,S1,S,30,Au31,3.442243,False
Au111,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE/CONTCAR,38,O3,O,32,Au33,3.97367,False
Au111,SO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE/CONTCAR,37,O2,O,28,Au29,3.99611,False
Au111,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE_D3/CONTCAR,36,S1,S,30,Au31,2.700261,True
Au111,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE_D3/CONTCAR,37,O2,O,30,Au31,3.352808,False
Au111,SO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/PBE_D3/CONTCAR,38,O3,O,32,Au33,3.353472,False
Au111,SO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/r2scan/CONTCAR,36,S1,S,30,Au31,3.46876,False
Au111,SO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/r2scan/CONTCAR,38,O3,O,32,Au33,3.948006,False
Au111,SO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/r2scan/CONTCAR,37,O2,O,27,Au28,3.985412,False
Au111,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/beef_vdw/CONTCAR,36,S1,S,30,Au31,2.992631,True
Au111,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/beef_vdw/CONTCAR,38,O3,O,32,Au33,3.512714,False
Au111,SO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/SO2_Au111/beef_vdw/CONTCAR,37,O2,O,28,Au29,3.533125,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,38,O3,O,33,Au34,2.953028,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,40,H5,H,31,Au32,3.07217,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,37,C2,C,33,Au34,3.933682,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,36,C1,C,31,Au32,4.1177,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,39,H4,H,30,Au31,4.467248,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,41,H6,H,31,Au32,4.499502,False
Au111,acetaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Au111_acetaldehyde_sevennet_omni.cif,42,H7,H,33,Au34,4.930898,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,38,O3,O,33,Au34,3.073711,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,40,H5,H,31,Au32,3.170341,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,37,C2,C,33,Au34,4.033803,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,36,C1,C,31,Au32,4.21642,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,39,H4,H,30,Au31,4.577857,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,41,H6,H,31,Au32,4.61672,False
Au111,acetaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE/CONTCAR,42,H7,H,33,Au34,5.045902,False
Au111,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE_D3/CONTCAR,38,O3,O,33,Au34,2.753174,False
Au111,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE_D3/CONTCAR,40,H5,H,31,Au32,2.799013,False
Au111,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE_D3/CONTCAR,37,C2,C,33,Au34,3.680049,False
Au111,acetaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Au111/PBE_D3/CONTCAR,36,C1,C,31,Au32,3.839125,False
